text,label
Ordine incompleto [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Reclamo cliente [SEP] Il cliente chiede prova di consegna firmata.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato addebiti non autorizzati sul suo conto.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] Un utente aspetta ancora la richiamata promessa dal supporto clienti.,Customer Relation
Reclamo cliente [SEP] Il cliente chiede prova di consegna firmata.,Customer Relation
Reclamo cliente [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Feedback negativo [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Reclamo cliente [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Reclamo cliente [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Ordine incompleto [SEP] La chat online non ha fornito il supporto atteso dall’utente.,Customer Relation
Reclamo cliente [SEP] Abbiamo ricevuto una diffida a causa di pubblicità considerata ingannevole.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP richiede la gestione personalizzata da parte di un account manager.,Customer Relation
Feedback negativo [SEP] Un ordine è stato consegnato incompleto.,Customer Relation
Ordine incompleto [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Reclamo cliente [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Ordine incompleto [SEP] È stato ricevuto un reclamo formale.,Customer Relation
Ordine incompleto [SEP] La comunicazione sulle condizioni contrattuali è stata giudicata ambigua.,Customer Relation
Reclamo cliente [SEP] Un cliente attende ancora il callback promesso.,Customer Relation
Feedback negativo [SEP] Un ordine con rinnovo automatico è stato annullato senza alcun avviso.,Customer Relation
Feedback negativo [SEP] Il tracking spedizione non risulta aggiornato.,Customer Relation
Ordine incompleto [SEP] Abbiamo ricevuto una diffida a causa di pubblicità considerata ingannevole.,Customer Relation
Feedback negativo [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Reclamo cliente [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Ordine incompleto [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Ordine incompleto [SEP] Il cliente non è rimasto soddisfatto dalla risposta automatica ricevuta.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Feedback negativo [SEP] Il call center ha chiuso la chiamata prima della risoluzione.,Customer Relation
Feedback negativo [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Feedback negativo [SEP] Una recensione negativa è stata pubblicata su Trustpilot.,Customer Relation
Ordine incompleto [SEP] Il cliente lamenta addebiti non autorizzati.,Customer Relation
Reclamo cliente [SEP] Un reclamo pubblicato sui social network ha acquisito visibilità rapidamente.,Customer Relation
Feedback negativo [SEP] Mancano i punti fedeltà sull’ultima transazione.,Customer Relation
Reclamo cliente [SEP] Il cliente chiede prova di consegna firmata.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Reclamo cliente [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Reclamo cliente [SEP] Il cliente non è rimasto soddisfatto dalla risposta automatica ricevuta.,Customer Relation
Feedback negativo [SEP] La gestione del ticket è risultata troppo lenta.,Customer Relation
Reclamo cliente [SEP] La merce consegnata risulta incompleta rispetto all’ordine effettuato.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Feedback negativo [SEP] La merce consegnata risulta incompleta rispetto all’ordine effettuato.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Ordine incompleto [SEP] Il cliente trova poco chiara la nostra politica sui resi.,Customer Relation
Feedback negativo [SEP] La risposta automatica non ha soddisfatto il cliente.,Customer Relation
Feedback negativo [SEP] È stato riscontrato un malfunzionamento nel configuratore online.,Customer Relation
Feedback negativo [SEP] Il tracking spedizione non risulta aggiornato.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Reclamo cliente [SEP] Un cliente segnala confusione nella politica di reso.,Customer Relation
Reclamo cliente [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Feedback negativo [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Ordine incompleto [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Reclamo cliente [SEP] Il tracciamento della spedizione non mostra aggiornamenti recenti.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Feedback negativo [SEP] Il codice promozionale non è stato riconosciuto in fase di acquisto.,Customer Relation
Reclamo cliente [SEP] Il tracciamento della spedizione non mostra aggiornamenti recenti.,Customer Relation
Ordine incompleto [SEP] Un reclamo pubblicato sui social network ha acquisito visibilità rapidamente.,Customer Relation
Ordine incompleto [SEP] Un ordine ricorrente è stato annullato senza preavviso.,Customer Relation
Ordine incompleto [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Reclamo cliente [SEP] Un ordine è stato consegnato incompleto.,Customer Relation
Reclamo cliente [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Feedback negativo [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Reclamo cliente [SEP] Una richiesta di restituzione non è ancora stata evasa.,Customer Relation
Reclamo cliente [SEP] Il cliente non è rimasto soddisfatto dalla risposta automatica ricevuta.,Customer Relation
Ordine incompleto [SEP] Un reclamo social media è diventato virale.,Customer Relation
Feedback negativo [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Feedback negativo [SEP] Il codice promozionale non è stato riconosciuto in fase di acquisto.,Customer Relation
Feedback negativo [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Ordine incompleto [SEP] Il cliente desidera passare a un piano superiore senza spese aggiuntive.,Customer Relation
Feedback negativo [SEP] È stato riscontrato un malfunzionamento nel configuratore online.,Customer Relation
Feedback negativo [SEP] Il codice promozionale non è stato riconosciuto in fase di acquisto.,Customer Relation
Reclamo cliente [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Reclamo cliente [SEP] Una richiesta di reso non è stata processata.,Customer Relation
Feedback negativo [SEP] Il cliente segnala un comportamento scorretto in negozio.,Customer Relation
Reclamo cliente [SEP] Il call center ha chiuso la chiamata prima della risoluzione.,Customer Relation
Feedback negativo [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Reclamo cliente [SEP] Un cliente chiede l’attivazione immediata del servizio.,Customer Relation
Ordine incompleto [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Ordine incompleto [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Reclamo cliente [SEP] Il contenuto dell’email promozionale è stato oggetto di contestazione.,Customer Relation
Feedback negativo [SEP] È stata inoltrata richiesta di rimborso per un prodotto difettoso.,Customer Relation
Feedback negativo [SEP] Un ordine è stato consegnato incompleto.,Customer Relation
Reclamo cliente [SEP] Una richiesta di restituzione non è ancora stata evasa.,Customer Relation
Ordine incompleto [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Feedback negativo [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Reclamo cliente [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Reclamo cliente [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Feedback negativo [SEP] È stata inoltrata richiesta di rimborso per un prodotto difettoso.,Customer Relation
Reclamo cliente [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Feedback negativo [SEP] È stata inoltrata richiesta di rimborso per un prodotto difettoso.,Customer Relation
Ordine incompleto [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Reclamo cliente [SEP] Mancano i punti fedeltà sull’ultima transazione.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Ordine incompleto [SEP] Il tempo di risposta previsto per il ticket non è stato rispettato.,Customer Relation
Ordine incompleto [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Reclamo cliente [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Reclamo cliente [SEP] Il cliente lamenta addebiti non autorizzati.,Customer Relation
Ordine incompleto [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Ordine incompleto [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Reclamo cliente [SEP] Il contenuto dell’email promozionale è stato oggetto di contestazione.,Customer Relation
Feedback negativo [SEP] È stato formalizzato un reclamo da parte di un utente.,Customer Relation
Feedback negativo [SEP] Il cliente desidera passare a un piano superiore senza spese aggiuntive.,Customer Relation
Feedback negativo [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] Un cliente chiede l’attivazione immediata del servizio.,Customer Relation
Reclamo cliente [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Reclamo cliente [SEP] Il codice promozionale non è stato riconosciuto in fase di acquisto.,Customer Relation
Ordine incompleto [SEP] È stato segnalato un errore nel configuratore online.,Customer Relation
Feedback negativo [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP richiede la gestione personalizzata da parte di un account manager.,Customer Relation
Feedback negativo [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Reclamo cliente [SEP] È stata inoltrata richiesta di rimborso per un prodotto difettoso.,Customer Relation
Ordine incompleto [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Ordine incompleto [SEP] È stato riscontrato un malfunzionamento nel configuratore online.,Customer Relation
Reclamo cliente [SEP] Il tracking spedizione non risulta aggiornato.,Customer Relation
Feedback negativo [SEP] Il cliente trova poco chiara la nostra politica sui resi.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Ordine incompleto [SEP] Il codice promozionale non è stato riconosciuto in fase di acquisto.,Customer Relation
Reclamo cliente [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Reclamo cliente [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Reclamo cliente [SEP] Un cliente attende ancora il callback promesso.,Customer Relation
Ordine incompleto [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Reclamo cliente [SEP] È stato segnalato un errore nel configuratore online.,Customer Relation
Ordine incompleto [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Ordine incompleto [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Reclamo cliente [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Ordine incompleto [SEP] Un cliente attende ancora il callback promesso.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Feedback negativo [SEP] Una recensione negativa è stata pubblicata su Trustpilot.,Customer Relation
Feedback negativo [SEP] È stato ricevuto un reclamo formale.,Customer Relation
Feedback negativo [SEP] Il cliente chiede prova di consegna firmata.,Customer Relation
Feedback negativo [SEP] Un reclamo pubblicato sui social network ha acquisito visibilità rapidamente.,Customer Relation
Feedback negativo [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Reclamo cliente [SEP] Un ordine è stato consegnato incompleto.,Customer Relation
Feedback negativo [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Ordine incompleto [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato addebiti non autorizzati sul suo conto.,Customer Relation
Feedback negativo [SEP] Una richiesta di reso non è stata processata.,Customer Relation
Ordine incompleto [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Reclamo cliente [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Ordine incompleto [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Feedback negativo [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Ordine incompleto [SEP] Il sondaggio post-acquisto non è mai stato ricevuto dal cliente.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Feedback negativo [SEP] La risoluzione del ticket è stata troppo lenta secondo il cliente.,Customer Relation
Ordine incompleto [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Feedback negativo [SEP] Un ordine è stato consegnato incompleto.,Customer Relation
Feedback negativo [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Ordine incompleto [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Feedback negativo [SEP] Un ordine con rinnovo automatico è stato annullato senza alcun avviso.,Customer Relation
Reclamo cliente [SEP] La risposta automatica non ha soddisfatto il cliente.,Customer Relation
Feedback negativo [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Reclamo cliente [SEP] È stato contestato il contenuto della mail promozionale.,Customer Relation
Reclamo cliente [SEP] Il sondaggio post-acquisto non è mai stato ricevuto dal cliente.,Customer Relation
Ordine incompleto [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Reclamo cliente [SEP] Un utente aspetta ancora la richiamata promessa dal supporto clienti.,Customer Relation
Feedback negativo [SEP] La comunicazione sulle condizioni contrattuali è stata giudicata ambigua.,Customer Relation
Feedback negativo [SEP] È arrivata una diffida per pubblicità ingannevole.,Customer Relation
Feedback negativo [SEP] La comunicazione sulle condizioni contrattuali è stata giudicata ambigua.,Customer Relation
Feedback negativo [SEP] Il tracking spedizione non risulta aggiornato.,Customer Relation
Ordine incompleto [SEP] Un ordine ricorrente è stato annullato senza preavviso.,Customer Relation
Reclamo cliente [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Feedback negativo [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Ordine incompleto [SEP] Abbiamo ricevuto una diffida a causa di pubblicità considerata ingannevole.,Customer Relation
Ordine incompleto [SEP] È stato segnalato un errore nel configuratore online.,Customer Relation
Feedback negativo [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Ordine incompleto [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Reclamo cliente [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Feedback negativo [SEP] Il cliente segnala un comportamento scorretto in negozio.,Customer Relation
Feedback negativo [SEP] La merce consegnata risulta incompleta rispetto all’ordine effettuato.,Customer Relation
Feedback negativo [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Ordine incompleto [SEP] Il contenuto dell’email promozionale è stato oggetto di contestazione.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato addebiti non autorizzati sul suo conto.,Customer Relation
Ordine incompleto [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Ordine incompleto [SEP] Un ordine ricorrente è stato annullato senza preavviso.,Customer Relation
Ordine incompleto [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] Un ordine con rinnovo automatico è stato annullato senza alcun avviso.,Customer Relation
Feedback negativo [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Feedback negativo [SEP] Il sondaggio post-acquisto non è mai stato ricevuto dal cliente.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato addebiti non autorizzati sul suo conto.,Customer Relation
Reclamo cliente [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Reclamo cliente [SEP] Un cliente chiede l’attivazione immediata del servizio.,Customer Relation
Feedback negativo [SEP] La garanzia prodotto non è stata riconosciuta.,Customer Relation
Ordine incompleto [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Ordine incompleto [SEP] Il canale chat non ha fornito supporto efficace.,Customer Relation
Ordine incompleto [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Ordine incompleto [SEP] Il cliente segnala un comportamento scorretto in negozio.,Customer Relation
Reclamo cliente [SEP] Un cliente attende ancora il callback promesso.,Customer Relation
Ordine incompleto [SEP] Il cliente desidera passare a un piano superiore senza spese aggiuntive.,Customer Relation
Feedback negativo [SEP] Il questionario post-vendita non è stato ricevuto.,Customer Relation
Ordine incompleto [SEP] È arrivata una diffida per pubblicità ingannevole.,Customer Relation
Ordine incompleto [SEP] Un cliente ha riportato ritardi nella ricezione dell’assistenza richiesta.,Customer Relation
Feedback negativo [SEP] Un utente aspetta ancora la richiamata promessa dal supporto clienti.,Customer Relation
Reclamo cliente [SEP] È stato riscontrato un malfunzionamento nel configuratore online.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Ordine incompleto [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP richiede la gestione personalizzata da parte di un account manager.,Customer Relation
Ordine incompleto [SEP] Una richiesta di reso non è stata processata.,Customer Relation
Ordine incompleto [SEP] È stato segnalato un errore nel configuratore online.,Customer Relation
Ordine incompleto [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato addebiti non autorizzati sul suo conto.,Customer Relation
Reclamo cliente [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Ordine incompleto [SEP] Il cliente desidera passare a un piano superiore senza spese aggiuntive.,Customer Relation
Ordine incompleto [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Ordine incompleto [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Reclamo cliente [SEP] È stato formalizzato un reclamo da parte di un utente.,Customer Relation
Ordine incompleto [SEP] Una richiesta di reso non è stata processata.,Customer Relation
Ordine incompleto [SEP] Il contenuto dell’email promozionale è stato oggetto di contestazione.,Customer Relation
Feedback negativo [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Ordine incompleto [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Feedback negativo [SEP] Una richiesta di restituzione non è ancora stata evasa.,Customer Relation
Reclamo cliente [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Reclamo cliente [SEP] Un ordine ricorrente è stato annullato senza preavviso.,Customer Relation
Reclamo cliente [SEP] È arrivata una diffida per pubblicità ingannevole.,Customer Relation
Feedback negativo [SEP] Il cliente chiede prova di consegna firmata.,Customer Relation
Reclamo cliente [SEP] La risposta automatica non ha soddisfatto il cliente.,Customer Relation
Reclamo cliente [SEP] Un ordine ricorrente è stato annullato senza preavviso.,Customer Relation
Reclamo cliente [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Feedback negativo [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Feedback negativo [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Reclamo cliente [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Reclamo cliente [SEP] Ci è stato segnalato un atteggiamento inappropriato da parte del personale di vendita.,Customer Relation
Reclamo cliente [SEP] È stata richiesta la prova di consegna con firma del destinatario.,Customer Relation
Reclamo cliente [SEP] La chat online non ha fornito il supporto atteso dall’utente.,Customer Relation
Ordine incompleto [SEP] Il cliente lamenta addebiti non autorizzati.,Customer Relation
Reclamo cliente [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Feedback negativo [SEP] Il coupon sconto non è stato applicato al checkout.,Customer Relation
Feedback negativo [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Feedback negativo [SEP] È comparsa una recensione negativa su Trustpilot relativa al nostro servizio.,Customer Relation
Reclamo cliente [SEP] Il tracciamento della spedizione non mostra aggiornamenti recenti.,Customer Relation
Feedback negativo [SEP] Il cliente trova poco chiara la nostra politica sui resi.,Customer Relation
Ordine incompleto [SEP] La chat online non ha fornito il supporto atteso dall’utente.,Customer Relation
Ordine incompleto [SEP] Un ordine con rinnovo automatico è stato annullato senza alcun avviso.,Customer Relation
Reclamo cliente [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Reclamo cliente [SEP] Le condizioni contrattuali non sono risultate chiare nella comunicazione al cliente.,Customer Relation
Reclamo cliente [SEP] La chat online non ha fornito il supporto atteso dall’utente.,Customer Relation
Reclamo cliente [SEP] Un cliente VIP chiede un account manager dedicato.,Customer Relation
Reclamo cliente [SEP] Un ordine con rinnovo automatico è stato annullato senza alcun avviso.,Customer Relation
Feedback negativo [SEP] Il call center ha chiuso la chiamata prima della risoluzione.,Customer Relation
Feedback negativo [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Reclamo cliente [SEP] Il cliente richiede upgrade di abbonamento senza costi.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Ordine incompleto [SEP] Il tempo di risposta previsto per il ticket non è stato rispettato.,Customer Relation
Feedback negativo [SEP] È arrivata una diffida per pubblicità ingannevole.,Customer Relation
Reclamo cliente [SEP] Il tracking spedizione non risulta aggiornato.,Customer Relation
Ordine incompleto [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Reclamo cliente [SEP] Il call center ha chiuso la chiamata prima della risoluzione.,Customer Relation
Feedback negativo [SEP] Un cliente ha segnalato ritardi nell’assistenza.,Customer Relation
Feedback negativo [SEP] Il contenuto dell’email promozionale è stato oggetto di contestazione.,Customer Relation
Feedback negativo [SEP] La comunicazione sulle condizioni contrattuali è stata giudicata ambigua.,Customer Relation
Feedback negativo [SEP] La richiesta di attivazione della garanzia è stata rifiutata.,Customer Relation
Feedback negativo [SEP] I punti fedeltà previsti non sono stati accreditati sull’ultima operazione.,Customer Relation
Reclamo cliente [SEP] È stato richiesto un rimborso per articolo difettoso.,Customer Relation
Ordine incompleto [SEP] Abbiamo ricevuto una diffida a causa di pubblicità considerata ingannevole.,Customer Relation
Reclamo cliente [SEP] Il cliente trova poco chiara la nostra politica sui resi.,Customer Relation
Reclamo cliente [SEP] Il cliente segnala un comportamento scorretto in negozio.,Customer Relation
Reclamo cliente [SEP] La chat online non ha fornito il supporto atteso dall’utente.,Customer Relation
Ordine incompleto [SEP] Un cliente VIP richiede la gestione personalizzata da parte di un account manager.,Customer Relation
Ordine incompleto [SEP] Una richiesta urgente per l’attivazione del servizio è ancora in sospeso.,Customer Relation
Ordine incompleto [SEP] Lo SLA di risposta ticket non è stato rispettato.,Customer Relation
Errore cedolino [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Aggiornamento benefit [SEP] È richiesta l’emissione di certificato di servizio.,Risorse Umane
Errore cedolino [SEP] I dati anagrafici dei dipendenti devono essere caricati nel nuovo gestionale.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Occorre avviare la procedura di maternità.,Risorse Umane
Errore cedolino [SEP] I moduli di formazione non risultano completati in piattaforma.,Risorse Umane
Aggiornamento benefit [SEP] Ci sono incongruenze nei giorni di permesso registrati.,Risorse Umane
Errore cedolino [SEP] È in scadenza la visita medica periodica di sorveglianza sanitaria.,Risorse Umane
Richiesta ferie [SEP] Un tirocinante ha bisogno di estensione contratto.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Alcuni badge mensa non sono attivi per i dipendenti interessati.,Risorse Umane
Aggiornamento benefit [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Richiesta ferie [SEP] Ci sono richieste ferie non ancora elaborate.,Risorse Umane
Aggiornamento benefit [SEP] Alcuni moduli formativi risultano incompleti sulla piattaforma e-learning.,Risorse Umane
Aggiornamento benefit [SEP] Serve aggiornare la policy GDPR interno personale.,Risorse Umane
Aggiornamento benefit [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Errore cedolino [SEP] È richiesta la certificazione formazione sicurezza.,Risorse Umane
Errore cedolino [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Richiesta ferie [SEP] È richiesto un confronto urgente con il rappresentante dei lavoratori.,Risorse Umane
Errore cedolino [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Aggiornamento benefit [SEP] La lista dei contatti HR da chiamare in emergenza va aggiornata.,Risorse Umane
Richiesta ferie [SEP] Il piano welfare deve essere rinnovato per il prossimo anno.,Risorse Umane
Aggiornamento benefit [SEP] Alcuni moduli formativi risultano incompleti sulla piattaforma e-learning.,Risorse Umane
Richiesta ferie [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Richiesta ferie [SEP] I moduli di formazione non risultano completati in piattaforma.,Risorse Umane
Errore cedolino [SEP] Lo straordinario del turno di sabato non è stato inserito in busta paga.,Risorse Umane
Aggiornamento benefit [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Errore cedolino [SEP] Non risulta elaborato il rimborso spese viaggio.,Risorse Umane
Richiesta ferie [SEP] Non risulta effettuato il rimborso per le spese sostenute in viaggio.,Risorse Umane
Richiesta ferie [SEP] Alcuni dipendenti segnalano errori nei cedolini.,Risorse Umane
Aggiornamento benefit [SEP] Un tirocinante ha necessità di prolungare la durata del proprio contratto.,Risorse Umane
Richiesta ferie [SEP] Non risulta effettuato il rimborso per le spese sostenute in viaggio.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente ha denunciato episodi di mobbing da parte del suo superiore diretto.,Risorse Umane
Richiesta ferie [SEP] La scheda di valutazione annuale non è ancora stata caricata nel sistema HRMS.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare le schede mansioni per il personale tecnico.,Risorse Umane
Richiesta ferie [SEP] Un badge di accesso è stato disabilitato per errore.,Risorse Umane
Aggiornamento benefit [SEP] Occorre caricare i dati anagrafici nel nuovo gestionale.,Risorse Umane
Richiesta ferie [SEP] La valutazione annuale non è stata ancora caricata in HRMS.,Risorse Umane
